,timer,WCR IN,Welding Current,Welding Voltage,X offset,Z offset,PLUS Integral,MINUS Integral,Standard_Arc_Current,ALL Integral,x up,x ui,z up,z ui,x,y,z,welding on/off polyscope,touch on/off polyscope,ratio_t,get_wcr polyscope,get_touch polyscope,write_welder,peak_vlaue,Arc_percent,set_current,set_voltage,set speed (cpm),set amplitude,set frequency,set x_offset,set z_offset,set rx,set ry
1745306746.6571975,36.82400131225586,0.0,288.0,30.29296875,7.063925266265869,-1.4985718727111816,316.984375,312.1499938964844,310.0,314.56719970703125,7.063925266265869,0.0,1.4985718727111816,0.0,202.49012756347656,-11.026267051696777,3.6528472900390625,1.0,0.0,0.5853658318519592,1.0,0.0,1.0,50.0,1.6081135272979736,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-54.18414306640625,40.0
1745306746.758996,36.928001403808594,0.0,298.0,29.8095703125,7.063925266265869,-1.4985718727111816,316.984375,312.1499938964844,310.0,314.56719970703125,7.063925266265869,0.0,1.4985718727111816,0.0,204.01193237304688,-10.046995162963867,3.687957286834717,1.0,0.0,0.5853658318519592,1.0,0.0,1.0,0.0,18.885488510131836,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-54.18414306640625,40.0
1745306746.8606448,37.03200149536133,0.0,316.0,30.260744094848633,7.063925266265869,-1.4985718727111816,316.984375,312.1499938964844,310.0,314.56719970703125,7.063925266265869,0.0,1.4985718727111816,0.0,205.9765167236328,-9.308431625366211,3.70601749420166,1.0,0.0,0.5853658318519592,1.0,0.0,1.0,0.0,46.09510040283203,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-54.18414306640625,40.0
1745306746.9625812,37.13600158691406,0.0,315.0,30.196285247802734,7.063925266265869,-1.4985718727111816,316.984375,312.1499938964844,310.0,314.56719970703125,7.063925266265869,0.0,1.4985718727111816,0.0,207.89183044433594,-8.475685119628906,3.7386586666107178,1.0,0.0,0.5853658318519592,1.0,0.0,1.0,0.0,69.46257019042969,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-54.18414306640625,40.0
1745306747.064663,37.2400016784668,0.0,328.0,29.874019622802734,7.063925266265869,-1.4985718727111816,316.984375,312.1499938964844,310.0,314.56719970703125,7.063925266265869,0.0,1.4985718727111816,0.0,209.65121459960938,-7.6900763511657715,3.742924213409424,1.0,0.0,0.5853658318519592,1.0,0.0,1.0,50.0,95.2346420288086,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-54.18414306640625,40.0
1745306747.1663744,37.34400177001953,0.0,315.0,30.260744094848633,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,209.2090301513672,-8.118987083435059,3.6371986865997314,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,0.0,19.733020782470703,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.268145,37.439998626708984,0.0,308.0,30.002927780151367,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,208.14007568359375,-9.672353744506836,3.6798248291015625,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,0.0,61.4950065612793,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.3702784,37.54399871826172,0.0,316.0,30.1318359375,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,206.86956787109375,-11.172231674194336,3.725004196166992,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,50.0,2.363460063934326,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.4718595,37.64799880981445,0.0,308.0,30.196285247802734,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,208.63880920410156,-10.118654251098633,3.7281877994537354,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,0.0,20.770492553710938,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.5731647,37.75199890136719,0.0,313.0,30.260744094848633,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,210.62228393554688,-9.326042175292969,3.7648134231567383,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,0.0,48.67992401123047,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.674312,37.85599899291992,0.0,309.0,30.099611282348633,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,212.47103881835938,-8.432086944580078,3.7760403156280518,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,0.0,71.60503387451172,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.7753282,37.959999084472656,0.0,319.0,30.0673770904541,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,214.20989990234375,-7.673133850097656,3.773557662963867,1.0,0.0,0.5975610017776489,1.0,0.0,1.0,50.0,96.58399963378906,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.719451904296875,40.0
1745306747.8766518,38.055999755859375,0.0,315.0,30.325193405151367,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,213.90794372558594,-8.142358779907227,3.680163860321045,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,0.0,16.488889694213867,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306747.9779932,38.15999984741211,0.0,316.0,30.196285247802734,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,212.8372802734375,-10.171525001525879,3.621176242828369,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,0.0,54.23353576660156,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.079212,38.263999938964844,0.0,300.0,30.196285247802734,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,211.7693634033203,-11.920685768127441,3.5738627910614014,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,50.0,93.88190460205078,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.1803977,38.36800003051758,0.0,292.0,29.938478469848633,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,212.4852294921875,-11.869568824768066,3.6505565643310547,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,50.0,12.532599449157715,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.2819803,38.4640007019043,0.0,330.0,29.970703125,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,214.19964599609375,-10.777441024780273,3.6444005966186523,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,0.0,36.18812561035156,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.3835983,38.56800079345703,0.0,321.0,30.1318359375,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,215.95193481445312,-10.06416130065918,3.6248044967651367,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,0.0,61.129940032958984,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.4852986,38.672000885009766,0.0,298.0,29.970703125,8.263925552368164,-1.3153561353683472,324.69696044921875,301.6757507324219,310.0,313.1863708496094,8.263925552368164,0.0,1.3153561353683472,0.0,217.72959899902344,-9.302017211914062,3.618211507797241,1.0,0.0,0.6097561120986938,1.0,0.0,1.0,0.0,82.37720489501953,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-53.254764556884766,40.0
1745306748.586811,38.7760009765625,0.0,322.0,30.357418060302734,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,219.1105194091797,-8.722513198852539,3.6464531421661377,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,50.0,1.8614933490753174,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306748.6880877,38.880001068115234,0.0,285.0,29.970703125,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,217.73721313476562,-10.482970237731934,3.6240265369415283,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,0.0,43.650840759277344,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306748.7890255,38.97600173950195,0.0,313.0,30.1318359375,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,216.35952758789062,-12.005257606506348,3.6069796085357666,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,50.0,87.67120361328125,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306748.8902779,39.08000183105469,0.0,294.0,29.938478469848633,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,216.93580627441406,-11.944356918334961,3.695250988006592,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,50.0,13.856414794921875,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306748.9917557,39.183998107910156,0.0,313.0,30.260744094848633,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,218.75570678710938,-10.780061721801758,3.681013345718384,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,0.0,37.46748352050781,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306749.0933793,39.28799819946289,0.0,316.0,30.002927780151367,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,220.53993225097656,-10.069236755371094,3.6735548973083496,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,0.0,62.60689163208008,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306749.1949234,39.391998291015625,0.0,303.6648864746094,29.841794967651367,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,222.40614318847656,-9.28068733215332,3.7075459957122803,1.0,0.0,0.6219512224197388,1.0,0.0,1.0,0.0,84.72459411621094,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.79007339477539,40.0
1745306749.2968194,39.49599838256836,0.0,313.0,30.325193405151367,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,223.47775268554688,-8.822359085083008,3.6503942012786865,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,50.0,2.530292272567749,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.3988771,39.59199905395508,0.0,306.0,30.0673770904541,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,222.31346130371094,-10.613503456115723,3.6103458404541016,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,0.0,43.41169357299805,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.5009751,39.69599914550781,0.0,313.0,30.164060592651367,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,221.02896118164062,-12.270883560180664,3.523010492324829,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,0.0,81.04764556884766,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.6026611,39.79999923706055,0.0,309.0,30.035152435302734,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,220.89723205566406,-12.841055870056152,3.5282132625579834,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,50.0,6.451257228851318,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.7045171,39.90399932861328,0.0,315.0,30.099611282348633,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,222.8162384033203,-11.793710708618164,3.595008611679077,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,0.0,30.968374252319336,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.806438,40.007999420166016,0.0,320.0,30.035152435302734,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,224.66525268554688,-10.87811279296875,3.595813274383545,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,0.0,58.01223373413086,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306749.9081624,40.11199951171875,0.0,308.0,30.0673770904541,8.926250457763672,-1.1795746088027954,319.7205810546875,305.00225830078125,310.0,312.3614196777344,8.926250457763672,0.0,1.1795746088027954,0.0,226.48435974121094,-10.135942459106445,3.5995585918426514,1.0,0.0,0.6341463327407837,1.0,0.0,1.0,0.0,80.02113342285156,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-52.32538604736328,40.0
1745306750.0099642,40.215999603271484,0.0,325.0,30.29296875,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,228.0975799560547,-9.436971664428711,3.6009953022003174,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,50.0,2.2492194175720215,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.1118004,40.3120002746582,0.0,289.0,30.002927780151367,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,226.9532928466797,-10.979238510131836,3.587122678756714,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,0.0,39.86981201171875,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.2139287,40.41600036621094,0.0,303.0,30.002927780151367,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,225.51959228515625,-12.487110137939453,3.579695463180542,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,0.0,81.38362121582031,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.3167844,40.52000045776367,0.0,302.0,30.196285247802734,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,225.64791870117188,-12.84129810333252,3.6183674335479736,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,50.0,10.535151481628418,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.419028,40.624000549316406,0.0,301.0,30.035152435302734,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,227.4752197265625,-11.661154747009277,3.6382827758789062,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,0.0,34.1524658203125,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.5202336,40.72800064086914,0.0,314.0,30.002927780151367,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,229.24490356445312,-10.892199516296387,3.6458287239074707,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,0.0,59.72089767456055,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.6214392,40.832000732421875,0.0,315.0,30.1318359375,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,231.07835388183594,-10.2041015625,3.6532063484191895,1.0,0.0,0.6463414430618286,1.0,0.0,1.0,0.0,81.79095458984375,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.860694885253906,40.0
1745306750.7229092,40.93600082397461,0.0,312.0,30.002927780151367,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,232.5867156982422,-9.420634269714355,3.640458106994629,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,50.0,2.531975746154785,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306750.8245926,41.03200149536133,0.0,286.0,30.1318359375,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,231.4709930419922,-11.246786117553711,3.4326670169830322,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,0.0,37.03050994873047,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306750.9266646,41.13600158691406,0.0,320.0,30.1318359375,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,230.275634765625,-12.860553741455078,3.2322700023651123,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,0.0,71.94793701171875,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.0289493,41.2400016784668,0.0,309.0,29.9062442779541,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,229.23094177246094,-14.154852867126465,3.085810422897339,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,50.0,2.633502960205078,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.1308608,41.34400177001953,0.0,300.0,30.035152435302734,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,231.0243682861328,-13.167983055114746,3.1324357986450195,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,0.0,20.490259170532227,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.2326145,41.448001861572266,0.0,284.0,30.2285099029541,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,233.05026245117188,-12.31116771697998,3.1473569869995117,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,0.0,49.53446960449219,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.334527,41.551998138427734,0.0,306.0,30.260744094848633,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,234.94293212890625,-11.4086332321167,3.1655850410461426,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,0.0,73.23823547363281,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.4362838,41.65599822998047,0.0,300.0,30.099611282348633,9.9270601272583,-0.6431334614753723,323.5294189453125,308.1323547363281,310.0,315.83087158203125,9.9270601272583,0.0,0.6431334614753723,0.0,236.68218994140625,-10.683975219726562,3.1655755043029785,1.0,0.0,0.6585366129875183,1.0,0.0,1.0,50.0,98.39019775390625,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-51.39600372314453,40.0
1745306751.538227,41.7599983215332,0.0,310.0,30.1318359375,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,235.93966674804688,-11.59936809539795,3.074899911880493,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,0.0,28.085420608520508,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306751.6399932,41.85599899291992,0.0,315.0,30.164060592651367,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,234.71554565429688,-13.089507102966309,3.106341600418091,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,0.0,68.10063934326172,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306751.7421563,41.959999084472656,0.0,297.0,30.260744094848633,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,233.7256622314453,-14.218768119812012,3.0937070846557617,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,50.0,0.5233268737792969,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306751.843992,42.06399917602539,0.0,297.0,30.1318359375,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,235.70144653320312,-13.18671703338623,3.192686080932617,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,0.0,24.796974182128906,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306751.9461517,42.167999267578125,0.0,304.0,30.164060592651367,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,237.6635284423828,-12.348698616027832,3.1979496479034424,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,0.0,52.32811737060547,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306752.0479248,42.27199935913086,0.0,307.0,29.970703125,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,239.50189208984375,-11.442678451538086,3.2135021686553955,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,0.0,75.28873443603516,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306752.1500082,42.375999450683594,0.0,304.0,29.970703125,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,241.28346252441406,-10.705164909362793,3.204843282699585,1.0,0.0,0.6707317233085632,1.0,0.0,1.0,50.0,99.99356842041016,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.93131637573242,40.0
1745306752.252221,42.47999954223633,0.0,303.0,30.2285099029541,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,240.53431701660156,-11.88158130645752,3.1292877197265625,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,0.0,27.703149795532227,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.353901,42.58399963378906,0.0,292.0,30.196285247802734,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,239.2113494873047,-13.54012680053711,3.1411561965942383,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,0.0,73.77218627929688,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.4556632,42.68000030517578,0.0,298.0,30.099611282348633,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,238.16720581054688,-14.737473487854004,3.089531421661377,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,50.0,0.8423457741737366,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.5570107,42.784000396728516,0.0,303.0,30.260744094848633,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,239.957275390625,-13.668068885803223,3.137415647506714,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,0.0,22.4997615814209,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.6584995,42.88800048828125,0.0,296.0,29.970703125,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,242.00421142578125,-12.862314224243164,3.1794490814208984,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,0.0,50.49765396118164,-1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.759984,42.992000579833984,0.0,315.0,30.164060592651367,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,243.772705078125,-12.031816482543945,3.152383327484131,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,0.0,72.0562744140625,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.8611264,43.09600067138672,0.0,332.0,30.325193405151367,10.328047752380371,-0.5547430515289307,317.265625,305.808837890625,310.0,311.5372314453125,10.328047752380371,0.0,0.5547430515289307,0.0,245.54502868652344,-11.247661590576172,3.151230812072754,1.0,0.0,0.6829268336296082,1.0,0.0,1.0,50.0,97.24834442138672,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.46662521362305,40.0
1745306752.962936,43.19200134277344,0.0,298.0,30.0673770904541,10.545815467834473,-1.1589038372039795,307.0625,299.8035583496094,310.0,303.43304443359375,10.545815467834473,0.0,1.1589038372039795,0.0,245.05226135253906,-11.92886734008789,3.113529920578003,1.0,0.0,0.6951219439506531,1.0,0.0,1.0,0.0,23.877099990844727,1.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,-50.00193405151367,40.0
